question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"What year was DraÃ…Â¾en DalipagiÃ„â€¡ enshrined into a museum in Springfield, Massachusetts","[' DalipagiÃ„â€¡ was enshrined into the Naismith Memorial Basketball Hall of Fame as a player in 2004 and into the FIBA Hall of Fame in 2007.The Naismith Memorial Basketball Hall of Fame is an American history museum and hall of fame, located at 1000 Hall of Fame Avenue in Springfield, Massachusetts.']"," I'm sorry for any confusion, but DraÃ…Â¾en DalipagiÃ„â€¡ is not related to the context provided. He is a former Yugoslavian basketball player who was inducted into the Basketball Hall of Fame in Springfield, Massachusetts in 2009, not a museum. The information given pertains to Auguste von MÃƒÂ¼ller and Robert Wallace Hester, neither of whom were enshrined in a museum in Springfield, Massachusetts.",2004,0.166666667,0.183036437,0.2251162
"Which act did the band Twenty Twenty support who began her career starring in the children's television series ""Barney & Friends""?","[' The band have supported acts such as The Wanted, The Saturdays, Avril Lavigne, Scouting For Girls, Big Time Rush and Selena Gomez. Gomez began her career starring in the children\'s television series ""Barney & Friends"".']"," Selena Gomez started her career on ""Barney & Friends."" However, there is no information provided about a band named Twenty Twenty supporting any acts.",Selena Gomez,0.5,0.244743405,0.625768901
"The second season of ""The Office"" was an adaptation of which other network's series?","['The second season of the American situation comedy television series, ""The Office"", premiered in the United States on NBC on September 20, 2005, and ended on May 11, 2006. It is an adaptation of the BBC series of the same name.']"," The second season of ""The Office"" was an adaptation of BBC's ""The Office"".",BBC,1,0.899617811,0.832153399
"Miracle is a song by Julian Perretta, that was a collaboration with what Belgian DJ and record producer that is best known for ""Are you with me"" and ""Reality""?","['""Miracle"" is a song by Julian Perretta released in 2015 in a collaboration with Belgian producer Lost Frequencies.Felix De Laet (born 30 November 1993), known by his stage name Lost Frequencies, is a Belgian DJ and record producer. He is best known for his singles ""Are You with Me"" in 2014 and ""Reality"" in 2015.']", Lost Frequencies,Lost Frequencies,1,0.712464104,1
the 1989 Eurovision Song Contest took place in a city situated on the shores of which lake ?,"['Belgium was represented by Ingeborg, with the song \'""Door de wind"", at the 1989 Eurovision Song Contest, which took place in Lausanne, Switzerland on 6 May. The city is situated on the shores of Lake Geneva (French: ""Lac LÃƒÂ©man"" , or simply ""Le LÃƒÂ©man"").']"," The 1989 Eurovision Song Contest took place in Lausanne, a city situated on the shores of Lake Geneva (Lac LÃƒÂ©man).",Lake Geneva,0.5,0.877661151,0.512825583
What company owns both Mountain Dew and Tropicana Products?,"[' Since 1998, it has been owned by PepsiCo. In August 1964, the Mountain Dew brand and production rights were acquired from Tip by the Pepsi-Cola company, at which point distribution expanded more widely across the United States and Canada.']"," PepsiCo owns Mountain Dew, not Tropicana Products. Tropicana is owned by PepsiCo's competitor, The Coca-Cola Company.",the Pepsi-Cola company,0.5,0.792169486,0.407331384
What do Alessandro Scarlatti and Nikolai Rimsky-Korsakov have in common?,"['Pietro Alessandro Gaspare Scarlatti (2 May 1660 Ã¢â‚¬â€œ 22 October 1725) was an Italian Baroque composer, especially famous for his operas and chamber cantatas.Nikolai Andreyevich Rimsky-Korsakov (18 March [O.S. 6 March] 1844 21 June [O.S. 8 June] 1908 ) was a Russian composer, and a member of the group of composers known as The Five.']", They are both famous composers from different eras and countries (Italian Baroque composer Pietro Alessandro Gaspare Scarlatti and Russian composer Nikolai Andreyevich Rimsky-Korsakov).,composer,1,0.385052099,0.701277163
"Who has performed with more band, Trey Anastasio or Sarah Nixey?","['Ernest Joseph ""Trey"" Anastasio III ( , born September 30, 1964) is an American guitarist, composer, and vocalist noted for his work with the band Phish, and his solo career, including the Trey Anastasio Band and the orchestral ""Evenings with Trey Anastasio"" performed with the New York Philharmonic, the Los Angeles Philharmonic, the Atlanta Symphony Orchestra, the Baltimore Symphony, the Pittsburgh Symphony, and the Colorado Symphony.Sarah Anne Nixey (born 21 December 1973 in Dorset, England) is a British singer songwriter, best known as the vocalist in Black Box Recorder.']", Trey Anastasio has performed with more bands than Sarah Nixey.,Trey Anastasio,0.5,0.901948362,0.648566709
Raimond Aumann was nicknamed after a character in from a fictional book written by who?,"[' His nickname is Balu (Germanized version of Baloo the bear in the Jungle Book).Baloo (Hindi: Ã Â¤\xadÃ Â¤Â¾Ã Â¤Â²Ã Â¥â€š ""BhÃ„\x81lÃ…Â«"", ""bear"") is a main fictional character featured in Rudyard Kipling\'s ""The Jungle Book"" from 1894 and ""The Second Jungle Book"" from 1895.']", Raimond Aumann was nicknamed after a character in a fictional book written by Richard Llewellyn (Richard Dafydd Vivian Llewellyn Lloyd).,Rudyard Kipling,0.5,0.727945195,0.650314804
What event kind of event named after a retired professional basketball player and rapper did Gary Owen perform at?,"[' He has cultivated an African-American following after headlining on cable channel BET and performing at targeted events, such as Shaquille O\'Neal\'s All-Star Comedy Jam Tour.Shaquille Rashaun O\'Neal ( ; born March 6, 1972), nicknamed ""Shaq"" ( ), is an American retired professional basketball player and rapper, currently serving as a sports analyst on the television program ""Inside the NBA"".']"," Gary Owen did not perform at an event named after a retired professional basketball player and rapper. The information provided pertains to Jeff Green (basketball), Ralph Sampson, Dave Gavitt Trophy, the 2007 Big East Men's Basketball Championship, and a Pan American Games athlete from Tennessee State University. No such event is mentioned in relation to Gary Owen.",All-Star Comedy Jam Tour,0.25,0,0.425164407
"For which movie did this American singer and actress of stage, film and television who appeared in ""Raising Genius"" (2004) and ""The Music Man"" (1962) win an Academy Award for Best Supporting Actress?","[' The film stars Justin Long, Wendie Malick, Ed Begley, Jr., Stephen Root, Danica McKellar, Mark DeCarlo, Tippi Hedren, Shirley Jones, Clint Howard, and Sam Huntington.Shirley Mae Jones (born March 31, 1934) is an American singer and actress of stage, film and television."" (1955), ""Carousel"" (1956), and ""The Music Man"" (1962). She won the Academy Award for Best Supporting Actress for playing a vengeful prostitute in ""Elmer Gantry"" (1960).']"," Annette Bening won an Academy Award for Best Supporting Actress in the movie ""American Beauty"" (1999).",Elmer Gantry,0.333333333,0.512089275,0.53348944
What 1945-born actor starred in Tulips?,"['Tulips is a 1981 American comedy-drama film starring Gabe Kaplan and Bernadette Peters.Gabriel Weston ""Gabe"" Kaplan (born March 31, 1945) is an American comedian, actor, poker commentator, and professional poker player.']"," I don't have specific information about an actor named ""Ron Kovic"" being involved in the movie ""Tulips."" The individuals mentioned in your passage were born between 1938 and 1985, and none of them are known for a film titled ""Tulips.""",Gabe Kaplan,0.25,0,0.391612544
"Debuting in the 2004 American teen musical comedy film Confessions of a Teenage Drama Queen, Megan Fox went on to co-star in what 2007 blockbuster action film?","[' In 2007, she co-starred as Mikaela Banes, the love interest of Shia LaBeouf\'s character, in the blockbuster action film ""Transformers"", which became her breakout role.Confessions of a Teenage Drama Queen is a 2004 American teen musical comedy film directed by Sara Sugarman and produced by Robert Shapiro and Matthew Hart for Walt Disney Pictures.']"," Megan Fox co-starred in the 2007 blockbuster action film ""Transformers"".",Transformers,0.5,0.756166493,0.63748376
What is the name of the sixth studio album by American rapper Future which contains the song titled Selfish?,"['""Selfish"" is a song by American rapper Future for his sixth studio album, ""Hndrxx"" (2017), featuring Barbadian singer Rihanna, the song was released as the lead single from ""Hndrxx"" on February 28, 2017.Hndrxx (stylized as HNDRXX and pronounced ""Hendrix"") is the sixth studio album by American rapper Future.']"," The sixth studio album by American rapper Future containing the song ""Selfish"" is called ""Hndrxx"".",Hndrxx,1,0.784351282,0.888856674
By how many days per decade has the melt season lengthened in the shallowest of the world's major oceans?,"["" It has been established that the region is at its warmest for at least 40,000 years and the Arctic-wide melt season has lengthened at a rate of 5 days per decade (from 1979 to 2013), dominated by a later autumn freezeup.The Arctic Ocean is the smallest and shallowest of the world's five major oceans.""]"," I don't have information to answer that question as it pertains to the climate overview provided about Sausalito, California.",5 days per decade,0,0,0.802978452
What position does Bob Diaco hold with the football team hat has the most wins and the highest winning percentage of any program over the last 50 years?,"['Robert Albert Diaco (born February 19, 1973) is an American football coach and former player. He is currently the defensive coordinator at Nebraska. Nebraska also has the most wins and the highest winning percentage of any program over the last 50 years.']"," Bob Diaco holds the position of defensive coordinator with the Nebraska football team, which has the most wins and the highest winning percentage of any program over the last 50 years.",defensive coordinator,1,0.570066849,0.651159845
What was the name of the downtown sports stadium that the Minnesota Twins played in beginning in 1982?,"[""The 1981 Minnesota Twins finished a combined 41-68, seventh in the American League West. It was also their 21st and final season at Metropolitan Stadium, before moving their home games to the Metrodome the next season.The Hubert H. Humphrey Metrodome (commonly called the Metrodome) was a domed sports stadium located in downtown Minneapolis, Minnesota. It opened in 1982 as a replacement for Metropolitan Stadium, the former home of the National Football League's (NFL) Minnesota Vikings and Major League Baseball's (MLB) Minnesota Twins, and Memorial Stadium, the former home of the Minnesota Golden Gophers football team.""]", The Minnesota Twins played in the Hubert H. Humphrey Metrodome starting from 1982.,Hubert H. Humphrey Metrodome,1,0.864605479,0.921759786
"What is the title of the eighth studio album of the alternative rock/metal band who released the single ""Through the Iris"" in 2006?","['""Through the Iris"" is a single released by alternative rock/metal band 10 Years in 2006. Their eighth studio album, ""(How to Live) As Ghosts"", is scheduled for release on October 27, 2017.']"," The eighth studio album of the alternative rock/metal band who released ""Through the Iris"" in 2006 is ""(How to Live) As Ghosts"".",(How to Live) As Ghosts,1,0.692745402,0.891614867
"Caroline Cruice Goodall, is an English actress and screenwriter, her other film appearances include which 2015 Australian revenge comedy-drama film written and directed by Jocelyn Moorhouse, based on the novel of the same name by Rosalie Ham?","[' Her other film appearances include ""Hook"" (1991), ""Cliffhanger"" (1993), ""Schindler\'s List"" (1993), ""Disclosure"" (1994), ""White Squall"" (1996), ""The Princess Diaries"" (2001) and ""The Dressmaker"" (2015).The Dressmaker is a 2015 Australian revenge comedy-drama film written and directed by Jocelyn Moorhouse, based on the novel of the same name by Rosalie Ham.']"," Caroline Crachurlu Goodall's other film appearance includes ""The Dressmaker"" (2015).",The Dressmaker,0.5,0.731132736,0.74480887
