question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
Creedence Gold was a compilation album that was of what nationality?,"['Creedence Gold is a compilation album of the band Creedence Clearwater Revival released in 1972. ""Creedence Clearwater Revival, often informally abbreviated to Creedence or CCR, was an American rock band active in the late 1960s and early 1970s.']", Creedence Gold was a compilation album of American band Creedence Clearwater Revival.,American,1.0,0.6268371025349778,0.4071968258900896
"Le Chatelier's principle is sometimes named after what German inventor, physicist and Nobel laureate in physics? ","[' The principle is named after Henry Louis Le Chatelier and sometimes Karl Ferdinand Braun who discovered it independently.Karl Ferdinand Braun (6 June 1850 â€“ 20 April 1918) was a German inventor, physicist and Nobel laureate in physics.']", Karl Ferdinand Braun,Karl Ferdinand Braun,1.0,0.5787268232406335,1.0
Which origin of werewolf legends was portrayed by Bela Lugosi?,['Dracula is a 1931 American pre-Code vampire-horror film directed by Tod Browning and starring Bela Lugosi as Count Dracula. He is also depicted in the novel to be the origin of werewolf legends.']," Bela Lugosi portrayed Count Dracula, who is depicted as the origin of werewolf legends in the novel.",Count Dracula,1.0,0.44733409219534215,0.40111026036291175
Gabriel Gustafson was in charge of the excavation of what well preserved Viking ship?,"[' He was responsible for the excavation and conservation of the Oseberg Ship (""Osebergfunnet"") .The Oseberg ship (Norwegian: ""Osebergskipet"") is a well-preserved Viking ship discovered in a large burial mound at the Oseberg farm near TÃ¸nsberg in Vestfold county, Norway.']", Gabriel Gustafson was in charge of the excavation of the Oseberg Ship (Osebergskipet).,Oseberg Ship,0.5,0.48288017842093683,0.8972435953451755
Who succeeded 27th Chief of Army Staff Bipin Rawat in the Indian Army to be responsible for operation and army related tasks?,"[' He is responsible for operation and army related tasks. As of January 2017, the post was held by Sarath Chand succeeding Bipin Rawat. He assumed office on 31 December 2016 after retirement of General Dalbir Singh.']", Sarath Chand succeeded Bipin Rawat as the 27th Chief of Army Staff in the Indian Army.,Sarath Chand,0.3333333333333333,0.9296180990158032,0.73450713348672
" In what year did the author who wrote ""The 19th Wife"" release his novel that was adapted into a Academy Award winning film starring Eddie Redmayne?","[' His debut novel, ""The Danish Girl"", was adapted into an Academy Award-winning film of the same name in 2015, while his third novel, ""The 19th Wife"", was adapted into a television movie of the same name in 2010.The Danish Girl is a 2015 romantic drama film directed by Tom Hooper, based on the 2000 fictional novel of the same name by David Ebershoff and loosely inspired by the lives of Danish painters Lili Elbe and Gerda Wegener.']","2000 is the year Debbie Macomber released her novel, ""The 19th Wife"".",2000,0.0,0.6156599663654194,0.8227658188406756
One of the natives of Reggiolo was last manager of what German football club?,"["" Carlo Ancelotti is a native of the town, and Formula One racer Lorenzo Bandini's funeral was held here. He last was manager of German club Bayern Munich.""]"," Carlo Ancelotti, native of Reggiolo, was last manager of Bayern Munich.",Bayern Munich,0.5,0.6501728511116986,0.6026692942919558
The Princess and the Frog starred a man who is best known for playing who? ,"[' Written and directed by Ron Clements and John Musker, the film features an ensemble voice cast that stars Anika Noni Rose, Bruno Campos, Keith David, Michael-Leon Wooley, Jennifer Cody, and Jim Cummings, with Peter Bartlett, Jenifer Lewis, Oprah Winfrey, Terrence Howard, and John Goodman. Early in his career, he was best known for playing Dan Conner on the ABC TV series ""Roseanne"" (1988â€“1997), for which he won a Golden Globe Award for Best Actor in 1993.']"," Donald Duck's voice provider, who also played Daisy Duck in 1940, was not involved in ""The Princess and the Frog.""",Dan Conner,0.5,0.7684778273957121,0.3164064655880515
"Matt Doheny ran in the Republican primary for New York's 21st congressional district, a congressional district for the United States House of Representatives that is currently represented by who?","[""Matt Doheny is an American businessman, lawyer, and politician. In 2014, he ran in the Republican primary for New York's 21st congressional district.The 21st Congressional District of New York is a congressional district for the United States House of Representatives that is currently represented by Republican Elise Stefanik.""]", The current representative of New York's 21st congressional district is Elise Stefanik.,Republican Elise Stefanik,1.0,0.636841886988432,0.6476366655832241
What river is the location of the 68th World Science Fiction Convention next to?,"['The 68th World Science Fiction Convention (Worldcon), Aussiecon Four, was held 2â€“6 September 2010, in the Melbourne Convention and Exhibition Centre in Melbourne, Victoria, Australia, the location selected by the members of Denvention 3.The Melbourne Convention and Exhibition Centre is the name given to two adjacent buildings next to the Yarra River in South Wharf, an inner-city suburb of Melbourne, Victoria, Australia.']", The 68th World Science Fiction Convention is next to the Yarra River.,Yarra River,1.0,0.8030950782622086,0.7413113440853265
Which company released the movie series starring Adam Herz and David H. Steinberg?,"['American Pie 2 is a 2001 American sex comedy film and the sequel to the 1999 film ""American Pie"" and the second film in the ""American Pie"" film series. The first film in the series was released in 1999, by Universal Pictures, and became a worldwide pop culture phenomenon, cult following.']", The company that released the movies starring Adam Herz and David H. Steinberg is not specified in the provided context.,Universal Pictures,0.5,0.0,0.3483276408363336
What was the 2016 population of the county where the National Maritime College of Ireland is located?,"["" It is situated on former Department of Defence land in Ringaskiddy, County Cork, and opened to students in 2004. The city council area also takes in Ballincollig In 2016, the county's population was 542,196, making it the third most populous county in Ireland.""]"," The county where the National Maritime College of Ireland is located had a population of 542,196 in 2016. This is County Cork, as it is situated on former Department of Defence land in Ringaskiddy, County Cork.","542,196",1.0,0.911864082603874,0.5562391620999383
The Kid in a candy store series follows the host of which other show?,"['Kid in a Candy Store is a reality television series that originally premiered on Food Network on July 12, 2010. The show follows Adam Gertler on his ""hunt to find the craziest desserts in the world of candy confections"".Adam Gertler is an American chef, television personality and occasional actor. He was the runner-up on season four of ""The Next Food Network Star"" and is a host of ""FX Movie Download"".']"," The Kid in a Candy Store series follows Adam Gertler, who was a runner-up on ""The Next Food Network Star"".",FX Movie Download,1.0,0.2827616352615437,0.5328444282257158
Mike Connors and Leon Danielian were both entertainers of what nationality?,"['Mike Connors (born Krekor Ohanian; August 15, 1925 â€“ January 26, 2017) was an Armenian-American actor best known for playing private detective Joe Mannix in the CBS television series ""Mannix"" from 1967 to 1975, a role which earned him a Golden Globe Award in 1970, the first of six straight nominations, as well as four consecutive Emmy nominations from 1970 through 1973.Leon Danielian (31 October 1920 â€“ 8 March 1997) was an American ballet dancer, teacher, choreographer, and educator.']", Armenian-American,American,1.0,0.6283384764856557,0.6340705082809875
"What were the 2012 sales of the company for which Hubert Joly was a former president, CEO, and director?","["" He was the former President, CEO and a former director of Carlson, a global hospitality and travel conglomerate based in Minneapolis, Minnesota, US. The company's 2012 sales, including those from franchised operations, totaled $37.6 billion.""]"," I'm sorry for any confusion, but the provided financial statements do not show data for the year 2012. The data presented is from 2016 to 2022, and Hubert Joly served as the CEO of the Boeing Company from 2020 to 2021. Therefore, I'm unable to provide the sales figure for the year 2012.",$37.6 billion,0.0,0.0,0.07179473854593652
"Which Paul McCartney song did Del Davis sing on ""Mellow Dubmarine.""","['Del Davis is a reggae singer of the 1970s. His cover of ""World Without Love"" was featured on ""Mellow Dubmarine"". The song was written by Paul McCartney and attributed to Lennonâ€“McCartney.']"," Del Davis sang on the Lennon-McCartney song ""World Without Love"" on ""Mellow Dubmarine"".",World Without Love,1.0,0.672776774132385,0.5114234220951436
In what state was the university Darryl Carlton played for?,"[' He was a 1st round selection (23rd overall pick) in the 1975 NFL Draft out of the University of Tampa by the Miami Dolphins.The University of Tampa (UT), is a private co-educational university in Downtown Tampa, Florida, United States.']"," Darryl Carlton played for the University of Oklahoma, which is located in the state of Oklahoma.",Florida,0.0,0.48644865562578876,0.5591140677473994
