question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"Who directed the 2017 Indian thriller film starring two Filmfare award-winning actor from films such as ""Border"" (1997) and ""Gandhi, My Father"" (2007)?","['[\'Mom is a 2017 Indian thriller film directed by Ravi Udyawar. Akshaye Khanna and Nawazuddin Siddiqui play supporting roles in the film.Akshaye Khanna (born 28 March 1975) is an Indian film actor. Since then, he has featured in several critically and commercially acclaimed films, such as ""Border"" (1997), ""Taal"" (1999), ""Dil Chahta Hai"" (2001), ""Humraaz"" (2002), ""Hulchul"" (2004), ""Gandhi, My Father"" (2007) and ""Race"" (2008) amongst others, for which he has received two Filmfare Awards.\']']",The 2017 Indian thriller film 'Mom' was directed by Ravi Udyawar.,Ravi Udyawar,1,0.68809919,0.882372216
What Canadian actor starred in Freeloaders?,"['[\' The film is produced by the Broken Lizard comedy troupe and is independently financed. ""Freeloaders"" stars Clifton Collins Jr., Josh Lawson, Kevin Sussman, Zoe Boyle, Nat Faxon, Warren Hutcherson, Jane Seymour, Olivia Munn, Dave Foley and Counting Crows lead singer Adam Duritz.David Scott ""Dave"" Foley (born January 4, 1963) is a Canadian actor, stand-up comedian, director, producer and writer.\']']","Dave Foley, a Canadian actor, starred in Freeloaders.",Dave Foley,1,0.895949875,0.912280659
Come and Get It: The Best of Apple Records included recordings produced by the guitarist who had what nickname?,"['[\' In most cases, the recordings were produced by one of the Beatles, with George Harrison and Paul McCartney being the most heavily represented on the album. Often referred to as ""the quiet Beatle"", Harrison embraced Hinduism and helped broaden the horizons of his fellow bandmates as well as their American audience by incorporating Indian instrumentation in their music.\']']","George Harrison, known as ""the quiet Beatle.""",the quiet Beatle,0.333333333,0.317465683,0.927115139
"Spaceballs, a 1987 American film, starred which actor that was best known for his role in ""Eight is Enough""?","['[\'Spaceballs is a 1987 American comic science fiction film co-written, produced and directed by Mel Brooks. Starring Brooks, Bill Pullman, John Candy, and Rick Moranis, the film also features Daphne Zuniga, Dick Van Patten, and the voice of Joan Rivers.Richard Vincent Van Patten (December 9, 1928 â€“ June 23, 2015) was an American actor, businessman, and animal welfare advocate, best known for his role as patriarch Tom Bradford on the ABC television comedy-drama ""Eight Is Enough"".\']']","Richard Vincent Van Patten, who played Tom Bradford on ""Eight Is Enough"", also appeared in Spaceballs.",Dick Van Patten,0.5,0.635138436,0.484823524
Cornell Iral Haynes Jr. had released how many studio albums as of 2013?,"[""['M.O. is the seventh studio album by American hip hop recording artist Nelly.Cornell Iral Haynes Jr. (born November 2, 1974), known professionally as Nelly, is an American rapper, singer, songwriter, entrepreneur, investor, and occasional actor from St. Louis, Missouri.']""]","As of 2013, Cornell Iral Haynes Jr., professionally known as Nelly, had released 7 studio albums.",seventh,1,0.932817468,0.544770832
"When was the military branch, for which Christian Roy Kaldager served, established?","[""['Christian Roy Kaldager (18 March 1908 â€“ 23 June 2005) was a Royal Norwegian Air Force officer. It was established as a separate arm of the Norwegian armed forces on 10 November 1944.']""]","The military branch served by Christian Roy Kaldager, the Royal Norwegian Air Force, was established on November 10, 1944.",10-Nov-44,1,0.350868519,0.547605369
"If you use the lyrics from Tom Lehrer and the tune of Major-General's Song The Pirates of Penzance, what list will you be able to recite?","['[\'""The Elements"" is a song by musical humorist and lecturer Tom Lehrer, which recites the names of all the chemical elements known at the time of writing, up to number 102, nobelium. The song is sung to the tune of the Major-General\\\'s Song from ""The Pirates of Penzance"" by Gilbert and Sullivan.""I Am the Very Model of a Modern Major-General"" (often referred to as the ""Major-General\\\'s Song"" or ""Modern Major-General\\\'s Song"") is a patter song from Gilbert and Sullivan\\\'s 1879 comic opera ""The Pirates of Penzance"".\']']","You will be able to recite the names of all the chemical elements known at the time of writing Tom Lehrer's song ""The Elements"", up to number 102, nobelium.",all the chemical elements,1,0.258220573,0.663907611
 KBSO broadcasts a subgenre of American country music known for fusing what ?,"['[\'KBSO (94.7 FM, ""Texas Radio 94.7"") is a radio station broadcasting a Texas country music format and licensed to Corpus Christi, Texas, United States. Texas country is known for fusing traditionalist root sounds (similar to neotraditional country) with the outspoken, care-free views of outlaw country.\']']","KBSO broadcasts Texas country, a subgenre that fuses traditionalist root sounds with the outspoken, care-free views of outlaw country.","traditionalist root sounds (similar to neotraditional country) with the outspoken, care-free views of outlaw country",1,0.792924372,0.647370643
Was Syd Barrett or Nate Albert born first?,"['[\'Roger Keith ""Syd"" Barrett (6 January 1946 â€“ 7 July 2006) was an English musician, composer, singer-songwriter, and painter.Nate Albert (born 1970) is an American music executive, songwriter, producer and guitar player.\']']",Syd Barrett was born before Nate Albert.,"Roger Keith ""Syd"" Barrett",1,0.959477391,0.660265005
"In which city is Swinburne University of Technology, home of the Centre for Astrophysics and Supercomputing?","[""['Professor Matthew Bailes is an astrophysicist at the Centre for Astrophysics and Supercomputing, Swinburne University of Technology and the Director of OzGrav, the ARC Centre of Excellence for Gravitational Wave Discovery.Swinburne University of Technology (often simply called Swinburne) is an Australian public university based in Melbourne, Victoria. Its main campus is located in Hawthorn, a suburb of Melbourne which is located 7.5 km from the Melbourne central business district.']""]","Swinburne University of Technology is located in Melbourne, Australia.",Melbourne,1,0.84197414,0.864032383
"What is the book series, written by Cecily von Ziegesar, that the character Eric van der Woodsen appears in?","['[\'Eric van der Woodsen (spelled Erik in the novels) is a fictional character from the book series ""Gossip Girl"" and the television series of the same name, in which he is portrayed by Connor Paolo.Gossip Girl is an American young adult novel series written by Cecily von Ziegesar and published by Little, Brown and Company, a subsidiary of the Hachette Group.\']']","The book series ""Gossip Girl"" where Eric van der Woodsen appears is written by Cecily von Ziegesar.",Gossip Girl,1,0.426148122,0.890927715
"In what year did Frederick Chesson meet the author of ""Incidents in the Life of a Slave Girl""?","['[\' He was active in the London Aborigines\\\' Protection Society and Emancipation Committee, and met Harriet Ann Jacobs when she was in England in 1858; and was a vocal supporter of the Union side during the American Civil War. Jacobs wrote an autobiographical novel, ""Incidents in the Life of a Slave Girl"", first serialized in a newspaper and published as a book in 1861 under the pseudonym Linda Brent.\']']","1858 is the year Frederick Chesson met the author of ""Incidents in the Life of a Slave Girl"".",1858,1,0.992126621,0.880498253
"NBA Access with Ahmad Rashad, an American sportscaster (mostly with NBC Sports) and former professional football player, is an American television program which initially aired on Saturday afternoons on which channel?","[""['NBA Access with Ahmad Rashad is an American television program which initially aired on Saturday afternoons on ABC.Ahmad RashÄ\x81d (born Robert Earl Moore; November 19, 1949) is an American sportscaster (mostly with NBC Sports) and former professional football player.']""]",NBA Access with Ahmad Rashad initially aired on ABC.,ABC,1,0.338836906,0.603904763
"Which album came after ""The Dutchess""?","['[\' It was released on August 25, 2017, alongside promotional single ""Hungry"" as the fourth single from Fergie\\\'s second studio album, ""Double Dutchess"" (2017), the same day the album was made available for pre-order. Her debut solo album ""The Dutchess"" (2006) was a major commercial success on the charts and spawned three ""Billboard"" Hot 100 number one singles; ""London Bridge"", ""Glamorous"", and ""Big Girls Don\\\'t Cry"".\']']","The album that came after ""The Dutchess"" is ""Double Dutchess.""","""Double Dutchess""",1,0.990932413,0.949720818
"Who died at an earlier date, H. P. Lovecraft or Timothy Leary?","[""['Howard Phillips Lovecraft ( ; August 20, 1890 â€“ March 15, 1937) was an American author who achieved posthumous fame through his influential works of horror fiction.Timothy Francis Leary (October 22, 1920 â€“ May 31, 1996) was an American psychologist and writer known for advocating the exploration of the therapeutic potential of psychedelic drugs under controlled conditions.']""]",H.P. Lovecraft died at an earlier date than Timothy Leary.,Howard Phillips Lovecraft,1,0.670114552,0.875114712
Which director did sound engineer Joseph Geisinger work with to be nominated for an Academy Award?,"['[\' He was nominated for an Academy Award in the category Best Sound for the film ""Spider-Man 2"".Spider-Man 2 is a 2004 American superhero film directed by Sam Raimi and written by Alvin Sargent from a story by Alfred Gough, Miles Millar, and Michael Chabon.\']']","Sam Raimi, the director of Spider-Man 2, worked with Joseph Geisinger who was nominated for an Academy Award.",Sam Raimi,0.333333333,0.188896015,0.44343541
What actor in the Calendar Girl Murders was born in March?,"[""['Calendar Girl Murders is a 1984 television movie directed by William A. Graham and starred Tom Skerritt and Sharon Stone, who played the part of photographer Cassie Bascomb.Sharon Yvonne Stone (born March 10, 1958) is an American actress, voice actress, film producer, and former fashion model.']""]","Sharon Stone, who played Cassie Bascomb in Calendar Girl Murders, was born in March.",Sharon Stone,0.5,0.483815686,0.643673991
"Sandy Fox was a voice actress in King of the Hill, what else do they have in common?","[""['Sandra Marie Fox (born July 13, 1963) is an American voice actress, singer and dancer, who has had numerous roles in various animated cartoon, anime and video games.King of the Hill is an American animated sitcom created by Mike Judge and Greg Daniels that ran from January 12, 1997 to September 13, 2009 on Fox.']""]",Both Sandra Marie Fox and King of the Hill are associated with Fox (the television network or the company).,American,1,0.486284524,0.516843337
"Comedian Frank Gorshin was a member of The Kopykats, a group of comedians on which television variety show in 1972?","[""['The ABC Comedy Hour was an American television variety series that aired on ABC in 1972. Seven of the 13 episodes featured a guest host and a team of comedy impressionists known as The Kopykats (Rich Little, Frank Gorshin, Joe Baker, Marilyn Michaels, George Kirby, and Fred Travalena, with single appearances by Charlie Callas, Will Jordan, and Peter Goodwright).Frank John Gorshin, Jr. (April 5, 1933 â€“ May 17, 2005) was an American character actor, impressionist, and comedian.']""]",Frank Gorshin was a member of The Kopykats on ABC's The ABC Comedy Hour in 1972.,The ABC Comedy Hour,1,0.675653898,0.874368711
