Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer
7178,halueval-3278,"[' The tournament concluded with the Eastern Conference champion Boston Celtics defeating the Western Conference champion Los Angeles Lakers 4 games to 2 in the NBA Finals. As of 2017, the Lakers are the second most valuable franchise in the NBA according to ""Forbes"", having an estimated value of $3.0 billion.']",What conference has the most valuable NBA franchise according to Forbes?,Western Conference,PASS,halueval,"The Western Conference has the most valuable NBA franchise according to Forbes (as of 2017, the Los Angeles Lakers)."
7179,halueval-3279,"[' Dan Abnett and Andy Lanning formed the team from existing and previously unrelated characters created by a variety of writers and artists, with an initial roster of Star-Lord, Rocket Raccoon, Quasar, Adam Warlock, Gamora, Drax the Destroyer and Groot.Groot ( ) is a fictional superhero appearing in American comic books published by Marvel Comics.']","The Guardians of the Galaxy, are a fictional spacefaring superhero team, appearing in American comic books published by Marvel Comics, it has an an initial roster, including which  fictional superhero appearing in American comic books published by Marvel Comics, where the character first appeared in ""Tales to Astonish"" #13 (November 1960)? ",Groot,PASS,halueval,"Groot, initially appearing in ""Tales to Astonish"" #13 (November 1960), is a member of the Guardians of the Galaxy."
7180,halueval-3280,"['Filipendula is a genus of 12 species of perennial herbaceous flowering plants in the family Rosaceae, native to the temperate regions of the Northern Hemisphere.Aloinopsis is a genus of ice plants from South Africa.']",What kind of vegetation does Filipendula and Aloinopsis have in common?,plants,PASS,halueval,"Both Filipendula and Aloinopsis belong to the Rosaceae family, which is a type of flowering plant."
7182,halueval-3282,"['Coco was a 1969 Broadway musical with a book and lyrics by Alan Jay Lerner and music by AndrÃ© Previn, inspired by the life of Coco Chanel.AndrÃ© George Previn, KBE ( ; born Andreas Ludwig Priwin; April 6, 1929) is a German-American pianist, conductor, and composer.']",The music for Coco was by a man born when?,"April 6, 1929",PASS,halueval,"AndrÃ© Previn, the composer of Coco's music, was born in April 1929."
7184,halueval-3284,"['GeneviÃ¨ve Alison Jane Moyet ( ; born 18 June 1961) is an English singer, songwriter and performer noted for her bluesy contralto voice.Michael Allen ""Mike"" Muir (born March 14, 1963) is the lead vocalist of the Venice, California crossover thrash bands Suicidal Tendencies, Los Cycos and the funk metal band Infectious Grooves.']",Are both musicians Alison Moyet and Mike Muir from the same country?,no,PASS,halueval,"No, Alison Moyet is English, while Mike Muir is American."
7185,halueval-3285,"['Josef Hirsch Janow (1733 â€“ 13 November 1785) was a Polish rabbi, who, on account of his great keenness in Talmudical discussions, was commonly called """"Hirsch á¸¤arif"""" (the acute). When in 1776 his father-in-law, Raphael Kohn, was elected rabbi of the 3 congregations Hamburg, Altona, and Wandsbeck, he succeeded him as rabbi of Posen. In the following year he was called to the rabbinate of FÃ¼rth. Salomon Maimon, in his ""Lebensgeschichte"" (pp 280 et seq.), highly praises Hirsch Janow for his benevolence.Salomon Maimon ( ; ] ; Hebrew: ×©×œ×ž×” ×ž×™×ž×•×Ÿ\u200e \u200e \u200e; 1753 â€“ 22 November 1800) was a German-speaking philosopher, born of Jewish parentage in present-day Belarus.']","A German-speaking philosopher, born of Jewish parentage in present-day Belarus highly praises a Polish rabbi, who called to the FÃ¼rth in 1775, in his ""Lebensgeschichte"", what was the Polish rabbi commonly called due to his great keenness in  Talmudical discussions?",Hirsch á¸¤arif,PASS,halueval,"The Polish rabbi commonly known as ""Hirsch Harif"" due to his great keenness in Talmudical discussions, was praised by Salomon Maimon in his ""Lebensgeschichte""."
7186,halueval-3286,"['Lawrence Gilbert ""Larry"" Gagosian (born April 19, 1945) is an Armenian American art dealer who owns the Gagosian Gallery chain of art galleries.Steve Dildarian (born November 3, 1969) is an American former advertising copywriter who is the creator, writer, producer and voice of Tim in the HBO animated television series ""The Life & Times of Tim"" (2008-2012).']",Are Larry Gagosian and Steve Dildarian both art dealers?,no,PASS,halueval,"No, Larry Gagosian is an art dealer, while Steve Dildarian is an American former advertising copywriter and creator of the animated television series ""The Life & Times of Tim."""
7188,halueval-3288,"['Jon Bokenkamp is an American writer and producer best known for his role in writing the screenplay for ""Taking Lives"", ""The Call"", and creating the NBC series ""The Blacklist"" along with """".Taking Lives is a 2004 American psychological thriller film starring Angelina Jolie and Ethan Hawke and directed by D. J. Caruso.']",Jon Bokenkamp wrote the screen play for the film starring which two actors?,Angelina Jolie and Ethan Hawke,PASS,halueval,Jon Bokenkamp wrote the screenplay for the film starring Angelina Jolie and Ethan Hawke.
7192,halueval-3292,"['Seiersberg is a former municipality in the district of Graz-Umgebung in the Austrian state of Styria. In area it is the second largest of the nine Austrian federated states, covering 16401 km2 .']",Seiersberg is a former municipality in the Austrian state that has what area?,16401 km2,PASS,halueval,16401 square kilometers
7196,halueval-3296,"['Peter Lockyer is an American actor and singer. Recently, Lockyer returned to his native Connecticut to play the role of Tom in ""The Glass Menagerie"" at the historical Ivoryton Playhouse.The Glass Menagerie is a five-character memory play by Tennessee Williams that premiered in 1944 and catapulted Williams from obscurity to fame.']",Actor Peter Lockyer recently returned to his native Connecticut to play in a five-character memory play by what famous American playwright?,Tennessee Williams,PASS,halueval,Tennessee Williams
7197,halueval-3297,"['The Most Hated Family in America is a 2007 BBC documentary film written and presented by Louis Theroux about the family at the core of the Westboro Baptist Church. The organization was led by Fred Phelps (who has since died) and located in Topeka, Kansas.Fred Waldron Phelps Sr. (November 13, 1929 â€“ March 19, 2014) was an American Baptist minister and civil rights attorney who became notorious for his vehement anti-homosexual rhetoric and protests near the funerals of homosexuals, military veterans, and disaster victims, whose deaths, he believed, were the result of Godâ€™s hatred of Americaâ€™s ""bankrupt values"" and tolerance of homosexual lifestyles.']",When did the founder of the Westboro Baptist Church die?,2014,PASS,halueval,"Fred Phelps, the founder of the Westboro Baptist Church, died on March 19, 2014."
7198,halueval-3298,"['Monkeys, Go Home! is a 1967 Disney film directed by Andrew V. McLaglen.Robin Hood is a 1973 American animated musical comedy-adventure film produced by Walt Disney Productions which was first released in the United States on November 8, 1973.']","Which Disney film was released first,  Monkeys, Go Home! or Robin Hood?","Monkeys, Go Home!",PASS,halueval,"'Monkeys, Go Home!' was released before Robin Hood."
7200,halueval-3300,"['Vulpes qiuzhudingi is an extinct species of fox found in the Himalayas. The species is believed to be the ancestor of ""Vulpes lagopus"", the modern Arctic fox, which would support the ""Out of Tibet"" theory: namely, that a number of current arctic species trace their ancestry to species originally from the Tibetan Plateau.The Arctic fox (""Vulpes lagopus""), also known as the white fox, polar fox, or snow fox, is a small fox native to the Arctic regions of the Northern Hemisphere and common throughout the Arctic tundra biome. It has a deep thick fur which is brown in summer and white in winter.']",Worker: Which animal which is white in winter and brown in summer lives throughout the Arctic and can trace its roots to an extinct animal that lived in the Himalayas?,Arctic fox,PASS,halueval,"The Arctic fox (Vulpes lagopus), also known as the white fox, polar fox, or snow fox, is the animal which lives throughout the Arctic and can trace its roots to an extinct animal that lived in the Himalayas."
7201,halueval-3301,"[' She has since appeared in supporting roles in films and television dramas, notably the blockbuster film ""Sunny"" (2011) and the popular dramedy ""My Love from the Star"" (2013).Sunny () is a 2011 South Korean comedy-drama film. It is the second film by writer-director Kang Hyeong-cheol, who previously directed ""Scandal Makers"" (2008).']",Kim Bo-mi is known for appearing in supporting roles in films and television dramas notably this blockbuster 2011 South Korean comedy-drama film that was directed by who,Kang Hyeong-cheol,PASS,halueval,"Kim Bo-mi is known for appearing in the 2011 South Korean comedy-drama ""Sunny,"" which was directed by Kang Hyeong-cheol."
7202,halueval-3302,"['Going to Meet the Man, published in 1965, is a short story collection by American writer James Baldwin. The book, dedicated ""for Beauford Delaney"", covers many topics related to anti-Black racism in American society, as well as African-Americanâ€“Jewish relations, childhood, the creative process, criminal justice, drug addiction, family relationships, jazz, lynching, sexuality, and white supremacy. Cooperation during the Civil Rights Movement was strategic and significant, culminating in the Civil Rights Act of 1964.']","Going to Meet the Man covers many topics, including these relations, which culminated in the Civil Rights Act of 1964?",African-Americanâ€“Jewish relations,PASS,halueval,"African-Americanâ€“Jewish relations were covered in 'Going to Meet the Man' and were strategically significant during the Civil Rights Movement, culminating in the Civil Rights Act of 1964."
7205,halueval-3305,"[' The New York Jets were represented at the 2010 Pro Bowl by Darrelle Revis, Nick Mangold, Shaun Ellis, Dâ€™Brickashaw Ferguson, and Alan Faneca. He played college football for the University of Pittsburgh and was drafted in the first round (14th overall) by the New York Jets in the 2007 NFL Draft.']","What team did Darrelle Revis play for, two years after he was drafted?",The New York Jets,PASS,halueval,"Darrelle Revis played for the New York Jets, two years after being drafted."
