question,contexts,answer,ground_truth,faithfulness,answer_relevancy,answer_correctness
"Who first proposed the physics theory, known to have been later independently proposed in a more complete paper by the current tenured professor at the University of Amsterdam, and director and Leon Levy professor at the Institute for Advanced Study in Princeton?","['In physics, matrix string theory is a set of equations that describe superstring theory in a non-perturbative framework. This matrix string theory was first proposed by LuboÅ¡ Motl in 1997 and later independently in a more complete paper by Robbert Dijkgraaf, Erik Verlinde, and Herman Verlinde.Robertus Henricus ""Robbert"" Dijkgraaf ( [        ]; born 24 January 1960) is a Dutch mathematical physicist and string theorist. He is tenured professor at the University of Amsterdam, and director and Leon Levy professor at the Institute for Advanced Study in Princeton.']", Luboš Motl was the first to propose the matrix string theory.,LuboÅ¡ Motl,1,0.460854355,0.813411875
Peter Facinelli is known for his role as Mike Dexter in a 1998 American teen comedy film that was written and directed by Deborah Kaplan and who?,"[' He played Dr. Carlisle Cullen in the film adaptations of the ""Twilight"" novel series, and is also known for his role as Mike Dexter in the 1998 film ""Can\'t Hardly Wait"".Can\'t Hardly Wait is a 1998 American teen comedy film written and directed by Deborah Kaplan and Harry Elfont.']", Harry Elfont,Harry Elfont,1,0.226766977,0.75
What Indo-American public speaker and advocate was Miss America in 2014?,"['Nina Davuluri (born April 20, 1989) is an American public speaker and advocate, who is currently the host of the reality show, â€œMade In America,â€\x9d on Zee TV America. As Miss America 2014, she was also the ""first contestant of Indian descent to win the Miss America Competition"" (as well as the second Asian American).Indian Americans or Indo-Americans are Americans whose ancestry belongs to any of the many ethnic groups of the Republic of India.']", Nina Davuluri,Nina Davuluri,1,0.193445162,0.625
Howard University Hospital and Providence Hospital are both located where?,"[""Howard University Hospital, previously known as Freedmen's Hospital, is a major hospital lcated in Washington, D.C., built on the site of the previous Griffith Stadium.Providence Hospital is a 408 bed hospital located in the District of Columbia.""]"," In Washington, D.C.","Washington, D.C.",1,0.88225365,0.976142407
What sort of art did Herbert Abrams complete using the Chief of Staff of the United States Army from 1968 to 1972 as a subjecy?,"[' During his prolific career, he painted more than 400 portraits, including those of General William Westmoreland, playwright Arthur Miller and astronaut Edwin E. ""Buzz"" Aldrin Jr. He served as Chief of Staff of the United States Army from 1968 to 1972.']"," Portraits, specifically of General William Westmoreland, Arthur Miller, and Edwin E. ""Buzz"" Aldrin Jr., among others.",portrait,1,0.404750367,0.703415644
Which operetta does Lamplighters Music Theature feature that was composed by Leonard Bernstein?,"[' Founded in 1952 by Orva Hoskinson and Ann Pool MacNab, the Lamplighters specialize in light opera, particularly the works of Gilbert and Sullivan, as well as such works as ""The Merry Widow"", ""Die Fledermaus"", ""Of Thee I Sing"", ""My Fair Lady"", ""Candide"", and ""A Little Night Music"".Candide is an operetta with music composed by Leonard Bernstein, based on the 1759 novella of the same name by Voltaire.']"," ""Candide"" is the operetta featured by Lamplighters Music Theatre that was composed by Leonard Bernstein.",Candide,1,0.928991459,0.700563584
"KAKU-LP (88.5 FM, ""The Voice of Maui County"") is a low-power FM radio station broadcasting a variety format, licensed to Kahului, Hawaii, United States, the station is currently owned by Maui County Community Television, Kahului is a census-designated place (CDP) in which county, on the island of Maui?","[' Licensed to Kahului, Hawaii, United States, the station is currently owned by Maui County Community Television.Kahului is a census-designated place (CDP) in Maui County, on the island of Maui, in the U.S. state of Hawaii.']", Maui County,Maui County,0.6,0.256789644,1
Are Istanbul Technical University and Yeni Valide Mosque located in the same city?,"['Istanbul Technical University (Turkish ""Ä°stanbul Teknik Ãœniversitesi"", commonly referred to as ITU or Technical University) is an international technical university located in Istanbul, Turkey.The Yeni Valide Mosque (Turkish: ""Yeni Valide Camii"" ) is an 18th-century Ottoman mosque in the ÃœskÃ¼dar district of Istanbul, Turkey.']"," Yes, they are both located in Istanbul, Turkey.",yes,1,0.94307645,0.55120153
Where did the league that Michael Anthony Edward Kidd-Gilchrist plays for hold it's 2012 draft?,"['The 2012 NBA Draft was held on June 28, 2012, at Prudential Center in Newark, New Jersey.Michael Anthony Edward Kidd-Gilchrist (born Michael Gilchrist on September 26, 1993) is an American professional basketball player for the Charlotte Hornets of the National Basketball Association (NBA).']"," The 2012 NBA Draft was held at Prudential Center in Newark, New Jersey.","Newark, New Jersey.",1,0.67650411,0.622172422
"Which movie was theatrically released first, Mary and Max or The Watercolor ?","[' The film went on nationwide general release on November 13, 2009.Mary and Max is a 2009 Australian stop motion animated comedy-drama film written and directed by Adam Elliot as his first animated feature film with music by Dale Cornelius and produced by Melanie Coombs and Melodrama Pictures. The film was theatrically released on April 9, 2009 by Icon Entertainment International. ""Mary and Max"" received very positive reviews from critics and it earned $1.7 million USD on a $8.2 million AUD budget.']"," The film ""Mary and Max"" was theatrically released first. ""The Watercolor"" is not mentioned in the provided context.",Mary and Max,0.5,0.800023362,0.724452368
"Ode to Billy Joe is a 1976 film with a screenplay by Herman Raucher, inspired by the 1967 hit song by Bobbie Gentry, which 1967 song written and recorded by Bobbie Gentry, a singer-songwriter from Chickasaw County, Mississippi?","['Ode to Billy Joe is a 1976 film with a screenplay by Herman Raucher, inspired by the 1967 hit song by Bobbie Gentry, titled ""Ode to Billie Joe"".""Ode to Billie Joe"" is a 1967 song written and recorded by Bobbie Gentry, a singer-songwriter from Chickasaw County, Mississippi.']"," ""Ode to Billie Joe"" is the 1967 song written and recorded by Bobbie Gentry.",Ode to Billie Joe,1,0.733808361,0.622274234
Viking: The Ultimate Obstacle Course included the British commentator who was an Olympian in what discipline?,"[' In Europe it airs on Eurosport 2 with the American commentators in the first season and British commentator Colin Bryce in the second.Colin Bryce (born Newcastle upon Tyne, 4 August 1974) is a former Great Britain Olympic bobsledder, now working as a television presenter and producer.']", Bobsled,bobsledder,1,0.146311609,0.958516822
In what United States city is the not-for-profit organization that formerly employed Nicholas J. Matzke as its Public Information Project Director located?,"[""Nicholas J. Matzke is the former Public Information Project Director at the National Center for Science Education (NCSE) and served an instrumental role in NCSE's preparation for the 2005 Kitzmiller v. Dover Area School District trial.The National Center for Science Education (NCSE) is a not-for-profit membership organization in the United States whose stated mission is to educate the press and the public on the scientific and educational aspects of controversies surrounding the teaching of evolution and climate change, and to provide information and resources to schools, parents, and other citizens working to keep those topics in public school science education. Based in Oakland, California, it claims 4,500 members that include scientists, teachers, clergy, and citizens of varied religious and political affiliations.""]"," Oakland, California","Oakland, California",1,0.254769028,1
Eleanor McGovern was the wife of the Senator who was the presidential nominee in what year,"['Eleanor Fay Stegeberg McGovern (November 25, 1921 â€“ January 25, 2007) was the wife of George McGovern, who served as a U.S. Senator from South Dakota from 1963â€“1981, and was the Democratic presidential nominee in 1972.George Stanley McGovern (July 19, 1922 â€“ October 21, 2012) was an American historian, author, U.S. Representative, U.S. Senator, and the Democratic Party presidential nominee in the 1972 presidential election.']",1972,1972,1,0.417205471,1
"Which band is from Glastonbury, Reef or Simple Plan?","['Reef are an English band from Glastonbury, England.Simple Plan is a Canadian rock band from Montreal, Quebec.']", Reef is from Glastonbury.,Reef,1,0.500314864,0.675911771
Mexico Airplay had a first number-one song in 2011 of the song produced by whom?,"[' According to ""Billboard""\' s electronic database, the first chart was published on October 1, 2011 with ""Give Me Everything"" by Cuban-American rapper Pitbull featuring Ne-Yo, Afrojack and Nayer, at number-one. Produced by Afrojack, it was released on March 18, 2011, as the second single from Pitbull\'s sixth studio album, ""Planet Pit"" (2011). ""']", Afrojack,Afrojack,0.5,0.36964855,1
what was the decisive for Crassus's disastrous defeat in the most crushing defeats in Roman history ?,"["" Most notably the Parthians, whose mounted archers were decisive for Crassus's disastrous defeat in the Battle of Carrhae. It is commonly seen as one of the earliest and most important battles between the Roman and Parthian empires and one of the most crushing defeats in Roman history.""]", The mounted archers of the Parthians were decisive for Crassus's disastrous defeat in the Battle of Carrhae.,mounted archers,1,0.76049095,
"Which play has more acts, La sonnambula or Maskarade?","['La sonnambula (""The Sleepwalker"") is an opera semiseria in two acts, with music in the ""bel canto"" tradition by Vincenzo Bellini set to an Italian libretto by Felice Romani, based on a scenario for a ""ballet-pantomime"" written by EugÃ¨ne Scribe and choreographed by Jean-Pierre Aumer called ""La somnambule, ou L\'arrivÃ©e d\'un nouveau seigneur"".Maskarade (""Masquerade"") is an opera in three acts by Carl Nielsen to a Danish libretto by Vilhelm Andersen, based on the comedy by Ludvig Holberg.']", Maskarade (3 acts) has more acts than La sonnambula (2 acts).,Maskarade,1,0.850988889,0.480621535
"Katie White and Ian Brown, have which occupation in common?",['Katie Rebecca White (born 18 January 1983) is a British musician and member of the pop duo the Ting Tings.Ian George Brown (born 20 February 1963) is an English musician.'], Musician,musician,1,0.710341368,1
What is the nationality of the actor who was nominated for Best Actor Filmfare awards for his performance in Gardish?,"['Gardish is a 1993 Hindi film directed by Priyadarshan which stars Jackie Shroff and Dimple Kapadia. Jackie Shroff was nominated for Best Actor Filmfare awards, and Dimpla Kapadia for the Best supporting Actress award.Jaikishen Kakubhai ""Jackie"" Shroff (born 1 February 1957) is an Indian actor.']", Indian,Indian,1,0.33534373,1
During his career Dana Carl Holgorsen served under the was head coach of the Texas Tech Red Raiders football team leading them to what in every year of his tenure?,"['Dana Carl Holgorsen (born June 21, 1971) is an American football coach and former player. During his coaching career he has served under innovative coaches such as Hal Mumme, Mike Leach, Kevin Sumlin, and Mike Gundy at Oklahoma State.Michael Charles Leach (born March 9, 1961) is an American college football coach. Previously, he was head coach of the Texas Tech Red Raiders football team, leading the Red Raiders to winning seasons in every year of his tenure.']", Winning seasons,winning seasons,1,0.665761764,0.625
