Unnamed: 0,id,contexts,question,ground_truth,label,source_ds,answer,retrieved_documents
4394,halueval-494," In 2016, she also appeared in the Netflix anthology series ""Easy"".Deadpool 2 is an upcoming American superhero film based on the Marvel Comics character Deadpool, distributed by 20th Century Fox.",Which 20th Century Fox film cast Zazie Beetz as Domino?,Deadpool 2,PASS,halueval, Deadpool 2,"[{'content': 'In 2016, she also appeared in the Netflix anthology series ""Easy"".Deadpool 2 is an upcoming American superhero film based on the Marvel Comics character Deadpool, distributed by 20th Century Fox.', 'score': 2.341796875, 'rank': 1, 'document_id': 'b25c4c88-dc2c-4a50-a4f7-9d9aac15db0f', 'passage_id': 0}]"
4396,halueval-496,"A. J. McClung Memorial Stadium is a 15,000-seat sports stadium located in Columbus, Georgia. The stadium now hosts the Fort Valley Stateâ€“Albany State (Fountain City Classic) and the Tuskegeeâ€“Morehouse rivalry games, as well local youth football and soccer and high school football games.Morehouse College is a private, all-male, liberal arts, historically African American college located in Atlanta, Georgia.","Which stadium hosts the rivalry game between the all-male, historically African American College located in Atlanta and Tuskegee?",J. McClung Memorial Stadium,PASS,halueval," A. J. McClung Memorial Stadium (in Columbus, Georgia) does not host the rivalry game between Morehouse College (Atlanta) and Tuskegee University. The location of their rivalry game is not specified in the context provided.","[{'content': 'A. J. McClung Memorial Stadium is a 15,000-seat sports stadium located in Columbus, Georgia. The stadium now hosts the Fort Valley Stateâ€“Albany State (Fountain City Classic) and the Tuskegeeâ€“Morehouse rivalry games, as well local youth football and soccer and high school football games.Morehouse College is a private, all-male, liberal arts, historically African American college located in Atlanta, Georgia.', 'score': 1.2236328125, 'rank': 1, 'document_id': '892899c6-88f0-454a-b4fa-f2e2290ff11b', 'passage_id': 0}]"
4397,halueval-497,Junipers are coniferous plants in the genus Juniperus of the cypress family Cupressaceae.Indigofera is a large genus of over 750 species of flowering plants belonging to the family Fabaceae.,Do both Juniper and Indigofera belong to the cypress family Cupressaceae?,no,PASS,halueval," No, only Junipers belong to the cypress family (Cupressaceae). Indigofera does not.","[{'content': 'Junipers are coniferous plants in the genus Juniperus of the cypress family Cupressaceae.Indigofera is a large genus of over 750 species of flowering plants belonging to the family Fabaceae.', 'score': 5.93359375, 'rank': 1, 'document_id': '0dc820d9-93d5-4bdd-86b3-afeaf4c29ad0', 'passage_id': 0}]"
4398,halueval-498," He is a nephew of the high jumper Javier Sotomayor.Javier Sotomayor Sanabria (] ; born October 13, 1967) is a Cuban former track and field athlete, who specialized in the high jump and is the current world record holder.",Who is the current world record holder in high jump and uncle of Lorenzo Sotomayor Collazo? ,Javier Sotomayor,PASS,halueval, Javier Sotomayor Sanabria is the current world record holder in high jump and uncle of Lorenzo Sotomayor Collazo.,"[{'content': 'He is a nephew of the high jumper Javier Sotomayor.Javier Sotomayor Sanabria (] ; born October 13, 1967) is a Cuban former track and field athlete, who specialized in the high jump and is the current world record holder.', 'score': 3.546875, 'rank': 1, 'document_id': '2d88df7f-cffa-4cea-a96a-1572fbafbccd', 'passage_id': 0}]"
4399,halueval-499,"Jan TomÃ¡Å¡ Forman (] ; born 18 February 1932), known as MiloÅ¡ Forman (] ), is a Czech film director, screenwriter, actor, and professor, who until 1968 lived and worked primarily in Czechoslovakia.Alexander ""Alex"" Cox (born 15 December 1954 in Bebington, Cheshire) is a British film director, screenwriter, nonfiction author, broadcaster and sometime actor, notable for his idiosyncratic style and approach to scripts.","What film director is from Great Britain, MiloÅ¡ Forman or Alex Cox?","Alexander ""Alex"" Cox",PASS,halueval, Alex Cox,"[{'content': 'Jan TomÃ¡Å¡ Forman (] ; born 18 February 1932), known as MiloÅ¡ Forman (] ), is a Czech film director, screenwriter, actor, and professor, who until 1968 lived and worked primarily in Czechoslovakia.Alexander ""Alex"" Cox (born 15 December 1954 in Bebington, Cheshire) is a British film director, screenwriter, nonfiction author, broadcaster and sometime actor, notable for his idiosyncratic style and approach to scripts.', 'score': 3.4375, 'rank': 1, 'document_id': '400de212-a032-4a6e-bac5-b23af126f497', 'passage_id': 0}]"
4401,halueval-501," Garibaldi is the son of Marco Garibaldi and Priscilla Presley, and also half-brother of Lisa Marie Presley. Presley has been married four times, including to singer Michael Jackson and actor Nicolas Cage, before marrying music producer Michael Lockwood, father of her twin girls.",Navarone Garibaldi is the half-brother of a singer who has been married how many times?,four,PASS,halueval, Four times,"[{'content': 'Garibaldi is the son of Marco Garibaldi and Priscilla Presley, and also half-brother of Lisa Marie Presley. Presley has been married four times, including to singer Michael Jackson and actor Nicolas Cage, before marrying music producer Michael Lockwood, father of her twin girls.', 'score': 0.23095703125, 'rank': 1, 'document_id': '2b597aa8-81a6-40c0-a760-39f42dcf8f42', 'passage_id': 0}]"
4402,halueval-502," Born in Manchester, he began his career with Tonge, but moved to Newton Heath in January 1901. Nicknamed ""the Red Devils"", the club was founded as Newton Heath LYR Football Club in 1878, changed its name to Manchester United in 1902 and moved to its current stadium, Old Trafford, in 1910.",What was The original name of the Football club Samuel Johnson moved to in 1901? ,the club was founded as Newton Heath LYR,PASS,halueval, Newton Heath LYR Football Club,"[{'content': 'Born in Manchester, he began his career with Tonge, but moved to Newton Heath in January 1901. Nicknamed ""the Red Devils"", the club was founded as Newton Heath LYR Football Club in 1878, changed its name to Manchester United in 1902 and moved to its current stadium, Old Trafford, in 1910.', 'score': 1.546875, 'rank': 1, 'document_id': '84a20d0d-25cd-40c9-8fc0-3000b8d1c3f9', 'passage_id': 0}]"
4404,halueval-504,"Elizabeth Smylie (nÃ©e Sayers, born 11 April 1963), sometimes known as Liz Smylie, is a retired Australian professional tennis player. During her career, she won four Grand Slam titles, one of them in women's doubles and three in mixed doubles. Along with partner Jack Sock, he won the 2014 Wimbledon Championships and the 2015 Indian Wells Masters men's doubles titles.","Who has won more Grand Slam doubles titles, Elizabeth Smylie or Vasek Pospisil?",Elizabeth Smylie,PASS,halueval, Elizabeth Smylie has won more Grand Slam doubles titles (4) than Vasek Pospisil (0).,"[{'content': ""Elizabeth Smylie (nÃ©e Sayers, born 11 April 1963), sometimes known as Liz Smylie, is a retired Australian professional tennis player. During her career, she won four Grand Slam titles, one of them in women's doubles and three in mixed doubles. Along with partner Jack Sock, he won the 2014 Wimbledon Championships and the 2015 Indian Wells Masters men's doubles titles."", 'score': 6.55859375, 'rank': 1, 'document_id': 'e0d03621-071a-44e1-8743-059ae2d05a7a', 'passage_id': 0}]"
4406,halueval-506,"Paul v. Clinton was a civil suit filed in 2004 held in Los Angeles County Superior Court. The plaintiff, Peter F. Paul, alleged that President Bill Clinton and his wife, First Lady Hillary Clinton, deceived him into paying for the Gala Hollywood Farewell Salute to President Clinton, during Hillary Clinton's first Senate race in 2000, by making a promise that the President would work for Paul's company, Stan Lee Media, after his presidential term was over.Peter Franklin Paul (born September 2, 1948) is a former lawyer and entrepreneur who was convicted for conspiracy and drug dealing, and later for securities fraud in connection with his business dealings with ""Spider-Man"" co-creator Stan Lee.",Which former lawyer and entrepreneur who was convicted for conspiracy and drug dealing was involved in a civil suit against Bill and Hillary Clinton?,Peter F. Paul,PASS,halueval, Peter Franklin Paul,"[{'content': 'Paul v. Clinton was a civil suit filed in 2004 held in Los Angeles County Superior Court. The plaintiff, Peter F. Paul, alleged that President Bill Clinton and his wife, First Lady Hillary Clinton, deceived him into paying for the Gala Hollywood Farewell Salute to President Clinton, during Hillary Clinton\'s first Senate race in 2000, by making a promise that the President would work for Paul\'s company, Stan Lee Media, after his presidential term was over.Peter Franklin Paul (born September 2, 1948) is a former lawyer and entrepreneur who was convicted for conspiracy and drug dealing, and later for securities fraud in connection with his business dealings with ""Spider-Man"" co-creator Stan Lee.', 'score': 2.833984375, 'rank': 1, 'document_id': '9a0cf85b-877d-4652-b789-5137df9d6248', 'passage_id': 0}]"
4407,halueval-507,"Girard is a city in and the county seat of Crawford County, Kansas, United States. As of the 2010 census, the county population was 39,134.",Girard city is located in a county with how many inhabitants ?,"39,134",PASS,halueval,"39,134 (as of the 2010 census)","[{'content': 'Girard is a city in and the county seat of Crawford County, Kansas, United States. As of the 2010 census, the county population was 39,134.', 'score': 1.701171875, 'rank': 1, 'document_id': '5bc632a8-aac6-47c3-a809-fcf44f10b620', 'passage_id': 0}]"
4408,halueval-508," The books were published by Scholastic Press, a subsidiary of the Scholastic Corporation, who also published the British Harry Potter series by J.K. Rowling and the Canadian Anne of Green Gables series by Lucy Maud Montgomery.Anne of Green Gables is a 1908 novel by Canadian author Lucy Maud Montgomery (published as L. M. Montgomery).",What year was the series published that recounts the adventures of Anne Shirley and published by Scholastic Press?,1908,PASS,halueval,1908 (Anne of Green Gables),"[{'content': 'The books were published by Scholastic Press, a subsidiary of the Scholastic Corporation, who also published the British Harry Potter series by J.K. Rowling and the Canadian Anne of Green Gables series by Lucy Maud Montgomery.Anne of Green Gables is a 1908 novel by Canadian author Lucy Maud Montgomery (published as L. M. Montgomery).', 'score': 3.958984375, 'rank': 1, 'document_id': '00b7dcc9-695d-4d02-be64-610f26ad4476', 'passage_id': 0}]"
4409,halueval-509," It was played on 12 June 1932 at the StÃ¤dtisches Stadion in Nuremberg.Max-Morlock-Stadion ] is a stadium in Nuremberg, Germany, which was opened in 1928.",The 1932 German football championship Final was played at a stadium that opened in what year?,1928,PASS,halueval,1928,"[{'content': 'It was played on 12 June 1932 at the StÃ¤dtisches Stadion in Nuremberg.Max-Morlock-Stadion ] is a stadium in Nuremberg, Germany, which was opened in 1928.', 'score': 1.5185546875, 'rank': 1, 'document_id': '48867049-a478-4294-98d1-73fcc6675be9', 'passage_id': 0}]"
